target,location,form,form_arabic,LEM,POS,NUMBER,PGN,kind
Ghani,2:263:10,ganiY~N,غَنِىٌّ,ganiY~,N,S,MS,primary
Ghani,2:267:28,ganiY~N,غَنِىٌّ,ganiY~,N,S,MS,primary
Ghani,2:273:14,>agoniyaA^'a,أَغْنِيَآءَ,ganiY~,N,P,MP,primary
Ghani,3:97:23,ganiY~N,غَنِىٌّ,ganiY~,N,S,MS,primary
Ghani,3:181:11,>agoniyaA^'u,أَغْنِيَآءُ,ganiY~,N,P,MP,primary
Ghani,4:6:22,ganiy~FA,غَنِيًّا,ganiY~,N,S,MS,primary
Ghani,4:131:31,ganiy~FA,غَنِيًّا,ganiY~,N,S,MS,primary
Ghani,4:135:17,ganiy~FA,غَنِيًّا,ganiY~,N,S,MS,primary
Ghani,6:133:2,ganiY~u,غَنِىُّ,ganiY~,N,S,MS,primary
Ghani,9:93:7,>agoniyaA^'u,أَغْنِيَآءُ,ganiY~,N,P,MP,primary
Ghani,10:68:7,ganiY~u,غَنِىُّ,ganiY~,N,S,MS,primary
Ghani,14:8:12,ganiY~N,غَنِىٌّ,ganiY~,N,S,MS,primary
Ghani,22:64:11,ganiY~u,غَنِىُّ,ganiY~,N,S,MS,primary
Ghani,27:40:37,ganiY~N,غَنِىٌّ,ganiY~,ADJ,S,MS,primary
Ghani,29:6:8,ganiY~N,غَنِىٌّ,ganiY~,N,S,MS,primary
Ghani,31:12:17,ganiY~N,غَنِىٌّ,ganiY~,ADJ,S,MS,primary
Ghani,31:26:9,ganiY~u,غَنِىُّ,ganiY~,N,S,MS,primary
Ghani,35:15:9,ganiY~u,غَنِىُّ,ganiY~,N,S,MS,primary
Ghani,39:7:5,ganiY~N,غَنِىٌّ,ganiY~,ADJ,S,MS,primary
Ghani,47:38:18,ganiY~u,غَنِىُّ,ganiY~,ADJ,S,MS,primary
Ghani,57:24:11,ganiY~u,غَنِىُّ,ganiY~,N,S,MS,primary
Ghani,59:7:22,>agoniyaA^'i,أَغْنِيَآءِ,ganiY~,N,P,MP,primary
Ghani,60:6:18,ganiY~u,غَنِىُّ,ganiY~,N,S,MS,primary
Ghani,64:6:15,ganiY~N,غَنِىٌّ,ganiY~,N,S,MS,primary
Faqir,2:271:9,fuqaraA^'a,فُقَرَآءَ,faqiyr,N,P,MP,primary
Faqir,2:273:1,fuqaraA^'i,فُقَرَآءِ,faqiyr,N,P,MP,primary
Faqir,3:181:9,faqiyrN,فَقِيرٌ,faqiyr,N,S,MS,primary
Faqir,4:6:26,faqiyrFA,فَقِيرًا,faqiyr,N,S,MS,primary
Faqir,4:135:19,faqiyrFA,فَقِيرًا,faqiyr,N,S,MS,primary
Faqir,9:60:3,fuqaraA^'i,فُقَرَآءِ,faqiyr,N,P,MP,primary
Faqir,22:28:20,faqiyra,فَقِيرَ,faqiyr,ADJ,S,MS,primary
Faqir,24:32:10,fuqaraA^'a,فُقَرَآءَ,faqiyr,N,P,MP,primary
Faqir,28:24:15,faqiyrN,فَقِيرٌ,faqiyr,ADJ,S,MS,primary
Faqir,35:15:4,fuqaraA^'u,فُقَرَآءُ,faqiyr,N,P,MP,primary
Faqir,47:38:20,fuqaraA^'u,فُقَرَآءُ,faqiyr,N,P,MP,primary
Faqir,59:8:1,fuqaraA^'i,فُقَرَآءِ,faqiyr,N,P,MP,primary
Hasana,2:201:8,HasanapF,حَسَنَةً,Hasanap,N,,,primary
Hasana,2:201:11,HasanapF,حَسَنَةً,Hasanap,N,,,primary
Hasana,3:120:3,HasanapN,حَسَنَةٌ,Hasanap,N,,,primary
Hasana,4:40:9,HasanapF,حَسَنَةً,Hasanap,N,,,primary
Hasana,4:78:12,HasanapN,حَسَنَةٌ,Hasanap,N,,,primary
Hasana,4:79:4,HasanapK,حَسَنَةٍ,Hasanap,N,,,primary
Hasana,4:85:4,HasanapF,حَسَنَةً,Hasanap,ADJ,,,primary
Hasana,6:160:3,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,7:95:5,Hasanapa,حَسَنَةَ,Hasanap,N,,,primary
Hasana,7:131:3,Hasanapu,حَسَنَةُ,Hasanap,N,,,primary
Hasana,7:156:6,HasanapF,حَسَنَةً,Hasanap,N,,,primary
Hasana,9:50:3,HasanapN,حَسَنَةٌ,Hasanap,N,,,primary
Hasana,13:6:4,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,13:22:14,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,16:30:14,HasanapN,حَسَنَةٌ,Hasanap,N,,,primary
Hasana,16:41:12,HasanapF,حَسَنَةً,Hasanap,N,,,primary
Hasana,16:122:4,HasanapF,حَسَنَةً,Hasanap,N,,,primary
Hasana,16:125:7,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,27:46:7,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,27:89:3,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,28:54:8,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,28:84:3,Hasanapi,حَسَنَةِ,Hasanap,N,,,primary
Hasana,33:21:8,HasanapN,حَسَنَةٌ,Hasanap,N,,,primary
Hasana,39:10:12,HasanapN,حَسَنَةٌ,Hasanap,N,,,primary
Hasana,41:34:3,Hasanapu,حَسَنَةُ,Hasanap,N,,,primary
Hasana,42:23:21,HasanapF,حَسَنَةً,Hasanap,N,,,primary
Hasana,60:4:5,HasanapN,حَسَنَةٌ,Hasanap,ADJ,,,primary
Hasana,60:6:6,HasanapN,حَسَنَةٌ,Hasanap,ADJ,,,primary
Hasana,7:168:11,Hasana`ti,حَسَنَٰتِ,Hasana`t,N,P,FP,variant:Hasana`t
Hasana,11:114:9,Hasana`ti,حَسَنَٰتِ,Hasana`t,N,P,FP,variant:Hasana`t
Hasana,25:70:12,Hasana`tK,حَسَنَٰتٍ,Hasana`t,N,P,FP,variant:Hasana`t
Sayyi'a,2:81:4,say~i}apF,سَيِّئَةً,say~i}ap,N,,,primary
Sayyi'a,3:120:7,say~i}apN,سَيِّئَةٌ,say~i}ap,N,,,primary
Sayyi'a,4:78:20,say~i}apN,سَيِّئَةٌ,say~i}ap,N,,,primary
Sayyi'a,4:79:10,say~i}apK,سَيِّئَةٍ,say~i}ap,N,,,primary
Sayyi'a,4:85:12,say~i}apF,سَيِّئَةً,say~i}ap,ADJ,,,primary
Sayyi'a,6:160:9,s~ay~i}api,سَّيِّئَةِ,say~i}ap,N,,,primary
Sayyi'a,7:95:4,s~ay~i}api,سَّيِّئَةِ,say~i}ap,N,,,primary
Sayyi'a,7:131:9,say~i}apN,سَيِّئَةٌ,say~i}ap,N,,,primary
Sayyi'a,10:27:5,say~i}apK],سَيِّئَةٍۭ,say~i}ap,N,,,primary
Sayyi'a,13:6:2,s~ay~i}api,سَّيِّئَةِ,say~i}ap,N,,,primary
Sayyi'a,13:22:15,s~ay~i}apa,سَّيِّئَةَ,say~i}ap,N,,,primary
Sayyi'a,23:96:5,s~ay~i}apa,سَّيِّئَةَ,say~i}ap,N,,,primary
Sayyi'a,27:46:5,s~ay~i}api,سَّيِّئَةِ,say~i}ap,N,,,primary
Sayyi'a,27:90:3,s~ay~i}api,سَّيِّئَةِ,say~i}ap,N,,,primary
Sayyi'a,28:54:9,s~ay~i}apa,سَّيِّئَةَ,say~i}ap,N,,,primary
Sayyi'a,28:84:9,s~ay~i}api,سَّيِّئَةِ,say~i}ap,N,,,primary
Sayyi'a,30:36:9,say~i}apN[,سَيِّئَةٌۢ,say~i}ap,N,,,primary
Sayyi'a,40:40:3,say~i}apF,سَيِّئَةً,say~i}ap,N,,,primary
Sayyi'a,41:34:5,s~ay~i}apu,سَّيِّئَةُ,say~i}ap,N,,,primary
Sayyi'a,42:40:2,say~i}apK,سَيِّئَةٍ,say~i}ap,N,,,primary
Sayyi'a,42:40:3,say~i}apN,سَيِّئَةٌ,say~i}ap,N,,,primary
Sayyi'a,42:48:21,say~i}apN[,سَيِّئَةٌۢ,say~i}ap,N,,,primary
Sayyi'a,2:271:16,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,3:193:17,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,3:195:29,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,4:18:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,4:31:9,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,5:12:30,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,5:65:9,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,7:153:3,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,7:168:12,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,8:29:12,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,10:27:3,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,11:10:9,s~ay~i_#aAtu,سَّيِّـَٔاتُ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,11:78:9,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,11:114:11,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,16:34:2,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,N,,,variant:say~i_#aAt
Sayyi'a,16:45:4,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,25:70:11,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,28:84:14,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,29:4:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,29:7:7,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,35:10:17,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,39:48:3,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,39:51:2,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,39:51:10,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,40:9:2,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,40:9:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,40:45:3,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,42:25:9,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,45:21:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,45:33:3,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,46:16:10,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,47:2:16,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,48:5:13,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,64:9:15,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,65:5:11,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Sayyi'a,66:8:14,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,N,P,FP,variant:say~i_#aAt
Adam,2:31:2,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,2:33:2,_#aAdamu,ـَٔادَمُ,A^dam,PN,,,primary
Adam,2:34:5,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,2:35:2,_#aAdamu,ـَٔادَمُ,A^dam,PN,,,primary
Adam,2:37:2,'aAdamu,ءَادَمُ,A^dam,PN,,,primary
Adam,3:33:4,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,3:59:7,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,5:27:5,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,7:11:9,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,7:19:1,_#aAdamu,ـَٔادَمُ,A^dam,PN,,,primary
Adam,7:26:2,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,7:27:2,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,7:31:2,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,7:35:2,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,7:172:6,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,17:61:5,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,17:70:4,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,18:50:5,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,19:58:10,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,20:115:4,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,20:116:5,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Adam,20:117:2,_#aAdamu,ـَٔادَمُ,A^dam,PN,,,primary
Adam,20:120:5,_#aAdamu,ـَٔادَمُ,A^dam,PN,,,primary
Adam,20:121:13,'aAdamu,ءَادَمُ,A^dam,PN,,,primary
Adam,36:60:5,'aAdama,ءَادَمَ,A^dam,PN,,,primary
Isa,2:87:10,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,2:136:18,EiysaY`,عِيسَىٰ,EiysaY,PN,,,primary
Isa,2:253:15,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,3:45:12,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,3:52:3,EiysaY`,عِيسَىٰ,EiysaY,PN,,,primary
Isa,3:55:4,EiysaY`^,عِيسَىٰٓ,EiysaY,PN,,,primary
Isa,3:59:3,EiysaY`,عِيسَىٰ,EiysaY,PN,,,primary
Isa,3:84:18,EiysaY`,عِيسَىٰ,EiysaY,PN,,,primary
Isa,4:157:5,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,4:163:18,EiysaY`,عِيسَىٰ,EiysaY,PN,,,primary
Isa,4:171:15,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,5:46:4,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,5:78:10,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,5:110:4,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,5:112:4,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,5:114:2,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,5:116:4,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,6:85:3,EiysaY`,عِيسَىٰ,EiysaY,PN,,,primary
Isa,19:34:2,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,33:7:11,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,42:13:17,EiysaY`^,عِيسَىٰٓ,EiysaY,PN,,,primary
Isa,43:63:3,EiysaY`,عِيسَىٰ,EiysaY,PN,,,primary
Isa,57:27:7,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,61:6:3,EiysaY,عِيسَى,EiysaY,PN,,,primary
Isa,61:14:9,EiysaY,عِيسَى,EiysaY,PN,,,primary
Insan,2:60:17,>unaAsK,أُنَاسٍ,<insa`n,N,P,MP,primary
Insan,4:28:7,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,7:82:12,>unaAsN,أُنَاسٌ,<insa`n,N,P,MP,primary
Insan,7:160:24,>unaAsK,أُنَاسٍ,<insa`n,N,P,MP,primary
Insan,10:12:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,11:9:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,12:5:13,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,14:34:13,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,15:26:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,16:4:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,17:11:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,17:11:7,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,17:13:2,<insa`nK,إِنسَٰنٍ,<insa`n,N,,,primary
Insan,17:53:14,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,17:67:17,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,17:71:4,>unaAsK],أُنَاسٍۭ,<insa`n,N,P,MP,primary
Insan,17:83:4,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,17:100:13,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,18:54:11,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,19:66:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,19:67:3,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,21:37:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,22:66:9,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,23:12:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,25:29:10,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,25:49:9,>anaAsiY~a,أَنَاسِىَّ,<insa`n,N,P,MP,primary
Insan,27:56:14,>unaAsN,أُنَاسٌ,<insa`n,N,P,MP,primary
Insan,29:8:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,31:14:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,32:7:8,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,33:72:14,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,36:77:3,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,39:8:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,39:49:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,41:49:3,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,41:51:4,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,42:48:14,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,42:48:26,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,43:15:7,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,46:15:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,50:16:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,53:24:2,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,53:39:3,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,55:3:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,55:14:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,59:16:5,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,70:19:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,75:3:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,75:5:3,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,75:10:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,75:13:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,75:14:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,75:36:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,76:1:4,<insa`ni,إِنسَٰنِ,<insa`n,N,,,primary
Insan,76:2:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,79:35:3,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,80:17:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,80:24:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,82:6:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,84:6:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,86:5:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,89:15:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,89:23:6,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,90:4:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,95:4:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,96:2:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,96:5:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,96:6:3,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,99:3:2,<insa`nu,إِنسَٰنُ,<insa`n,N,,,primary
Insan,100:6:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,103:2:2,<insa`na,إِنسَٰنَ,<insa`n,N,,,primary
Insan,6:112:7,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,6:128:9,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,6:128:13,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,6:130:3,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,7:38:11,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,7:179:7,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,17:88:4,<insu,إِنسُ,<ins,N,,,variant:<ins
Insan,27:17:6,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,41:25:22,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,41:29:10,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,46:18:14,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,51:56:4,<insa,إِنسَ,<ins,N,,,variant:<ins
Insan,55:33:3,<insi,إِنسِ,<ins,N,,,variant:<ins
Insan,55:39:6,<insN,إِنسٌ,<ins,N,,,variant:<ins
Insan,55:56:6,<insN,إِنسٌ,<ins,N,,,variant:<ins
Insan,55:74:3,<insN,إِنسٌ,<ins,N,,,variant:<ins
Insan,72:5:6,<insu,إِنسُ,<ins,N,,,variant:<ins
Insan,72:6:5,<insi,إِنسِ,<ins,N,,,variant:<ins
Iblis,2:34:8,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,7:11:12,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,15:31:2,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,15:32:2,<iboliysu,إِبْلِيسُ,<iboliys,PN,,,primary
Iblis,17:61:8,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,18:50:8,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,20:116:8,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,26:95:2,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,34:20:4,<iboliysu,إِبْلِيسُ,<iboliys,PN,,,primary
Iblis,38:74:2,<iboliysa,إِبْلِيسَ,<iboliys,PN,,,primary
Iblis,38:75:2,<iboliysu,إِبْلِيسُ,<iboliys,PN,,,primary
Iman,2:93:24,<iyma`nu,إِيمَٰنُ,<iyma`n,N,,,primary
Iman,2:108:14,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,2:109:10,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,2:143:40,<iyma`na,إِيمَٰنَ,<iyma`n,N,,,primary
Iman,3:86:7,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,3:90:5,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,3:100:13,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,3:106:12,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,3:167:23,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,3:173:12,<iyma`nFA,إِيمَٰنًا,<iyma`n,N,,,primary
Iman,3:177:5,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,3:193:6,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,4:25:19,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,5:5:35,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,6:82:5,<iyma`na,إِيمَٰنَ,<iyma`n,N,,,primary
Iman,6:158:23,<iyma`nu,إِيمَٰنُ,<iyma`n,N,,,primary
Iman,6:158:32,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,8:2:14,<iyma`nFA,إِيمَٰنًا,<iyma`n,N,,,primary
Iman,9:23:13,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,9:66:6,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,9:124:11,<iyma`nFA,إِيمَٰنًا,<iyma`n,N,,,primary
Iman,9:124:16,<iyma`nFA,إِيمَٰنًا,<iyma`n,N,,,primary
Iman,10:9:8,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,10:98:6,<iyma`nu,إِيمَٰنُ,<iyma`n,N,,,primary
Iman,16:106:6,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,16:106:12,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,30:56:5,<iyma`na,إِيمَٰنَ,<iyma`n,N,,,primary
Iman,32:29:8,<iyma`nu,إِيمَٰنُ,<iyma`n,N,,,primary
Iman,33:22:17,<iyma`nFA,إِيمَٰنًا,<iyma`n,N,,,primary
Iman,40:10:14,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,40:28:8,<iyma`na,إِيمَٰنَ,<iyma`n,N,,,primary
Iman,40:85:4,<iyma`nu,إِيمَٰنُ,<iyma`n,N,,,primary
Iman,42:52:13,<iyma`nu,إِيمَٰنُ,<iyma`n,N,,,primary
Iman,48:4:9,<iyma`nFA,إِيمَٰنًا,<iyma`n,N,,,primary
Iman,48:4:11,<iyma`ni,إِيمَٰنِ,<iyma`n,N,,,primary
Iman,49:7:17,<iyma`na,إِيمَٰنَ,<iyma`n,N,,,primary
